BMS老化测试详细判定报表

基本信息
通道号,3
货架号,01-A03
主机条码,3
从机1条码,3
从机2条码,3
从机3条码,3
测试配方,DJ2513_Aging
测试开始时间,2026-05-23 23:20:12
测试结束时间,2026-05-23 23:26:46
测试总判定,PASS

详细判定数据
测试项名称,单位,下限,上限,测量值,判定结果,执行时间(秒),记录时间
设备初始化,NULL,--,--,PASS,PASS,17.39,2026-05-23 23:20:29
BMS板工作唤醒,NULL,--,--,PASS,PASS,6.12,2026-05-23 23:20:35
供电DCDC+电压测试,NULL,11.0,13.0,12.018,PASS,0.76,2026-05-23 23:20:36
供电P+电压测试,NULL,11.0,13.0,12.031,PASS,0.76,2026-05-23 23:20:37
CAN2通讯测试,NULL,OK,--,OK,PASS,1.02,2026-05-23 23:20:38
CAN4通讯测试,NULL,OK,--,OK,PASS,1.03,2026-05-23 23:20:39
CAN1通讯测试,NULL,OK,--,OK,PASS,1.02,2026-05-23 23:20:40
KL15唤醒源识别,NULL,11.0,13.0,12.195,PASS,0.05,2026-05-23 23:20:40
HALL 5V供电回采电压,NULL,4.95,5.05,5.001,PASS,0.05,2026-05-23 23:20:40
SIG1脉冲阻抗,Ω,45000.0,55000.0,48206.0,PASS,2.81,2026-05-23 23:20:43
SIG3脉冲阻抗,Ω,90000.0,110000.0,98080.0,PASS,2.08,2026-05-23 23:20:45
HVIL1-IN功能采集,V,9.0,11.0,9.593,PASS,5.01,2026-05-23 23:20:50
HVIL1-频率,Hz,49.0,51.0,50.0,PASS,0.04,2026-05-23 23:20:50
HVIL1-占空比,%,49.0,51.0,50.0,PASS,0.06,2026-05-23 23:20:50
HVIL1-OUT功能采集,V,9.0,11.0,9.435,PASS,5.06,2026-05-23 23:20:55
HVIL2-IN功能采集,V,9.0,11.0,9.639,PASS,5.02,2026-05-23 23:21:00
HVIL2-频率,Hz,49.0,51.0,50.0,PASS,0.05,2026-05-23 23:21:00
HVIL2-占空比,%,49.0,51.0,50.0,PASS,0.05,2026-05-23 23:21:00
HVIL2-OUT功能采集,V,9.0,11.0,9.408,PASS,5.06,2026-05-23 23:21:05
HVIL3-IN功能采集,V,9.0,11.0,9.619,PASS,5.04,2026-05-23 23:21:10
HVIL3-频率,Hz,49.0,51.0,50.0,PASS,0.06,2026-05-23 23:21:11
HVIL3-占空比,%,49.0,51.0,50.0,PASS,0.06,2026-05-23 23:21:11
HVIL3-OUT功能采集,V,9.0,11.0,9.593,PASS,5.03,2026-05-23 23:21:16
GB_2015+CC1无效测试,V,0.0,0.15,0.004,PASS,1.61,2026-05-23 23:21:17
GB_2015+CC1有效测试,V,3.9,4.1,4.071,PASS,1.06,2026-05-23 23:21:18
GB_2015+CC1有效测试(闭合CC1_2015+_S2),V,9.5,10.5,10.182,PASS,1.18,2026-05-23 23:21:19
Chaoji_CC2无效测试,V,1.0,1.5,1.36,PASS,3.06,2026-05-23 23:21:23
Chaoji_CC2有效测试,V,0.5,0.8,0.663,PASS,1.06,2026-05-23 23:21:24
Chaoji_CC2有效测试(闭合CC2_SW3),V,0.0,0.15,0.0,PASS,1.13,2026-05-23 23:21:25
Chaoji_CC2-PE断线模拟,V,0.0,0.15,0.004,PASS,2.74,2026-05-23 23:21:27
环境温度测试,℃,0.0,85.0,25.2,PASS,0.74,2026-05-23 23:21:28
NTC1,℃,-45.0,90.0,25.0,PASS,0.06,2026-05-23 23:21:28
NTC2,℃,-45.0,90.0,25.0,PASS,0.09,2026-05-23 23:21:28
NTC3,℃,-45.0,90.0,25.0,PASS,0.05,2026-05-23 23:21:28
NTC4,℃,-45.0,90.0,25.0,PASS,0.05,2026-05-23 23:21:28
HSD_OUTPUT1（LL）,V,2.6,3.0,2.958,PASS,1.47,2026-05-23 23:21:30
HSD_OUTPUT1（LH）,V,0.0,0.3,0.006,PASS,1.48,2026-05-23 23:21:31
HSD_OUTPUT1_CS（LH）,V,0.0,0.05,0.004,PASS,0.05,2026-05-23 23:21:31
HSD_OUTPUT1（HH）,V,11.0,13.0,11.138,PASS,1.46,2026-05-23 23:21:33
HSD_OUTPUT1_CS（HH）,V,0.65,0.85,0.796,PASS,1.15,2026-05-23 23:21:34
HSD_OUTPUT2（LL）,V,2.6,3.0,2.952,PASS,1.46,2026-05-23 23:21:36
HSD_OUTPUT2（LH）,V,0.0,0.3,0.0,PASS,1.50,2026-05-23 23:21:37
HSD_OUTPUT2_CS（LH）,V,0.0,0.05,0.003,PASS,0.05,2026-05-23 23:21:37
HSD_OUTPUT2（HH）,V,11.0,13.0,11.524,PASS,1.43,2026-05-23 23:21:39
HSD_OUTPUT2_CS（HH）,V,0.35,0.5,0.426,PASS,1.16,2026-05-23 23:21:40
HSD_OUTPUT3（LL）,V,2.6,3.0,2.945,PASS,0.98,2026-05-23 23:21:41
HSD_OUTPUT3（LH）,V,0.0,0.3,0.006,PASS,1.47,2026-05-23 23:21:42
HSD_OUTPUT3_CS（LH）,V,0.0,0.05,0.003,PASS,0.06,2026-05-23 23:21:42
HSD_OUTPUT3（HH）,V,11.0,13.0,11.124,PASS,1.50,2026-05-23 23:21:44
HSD_OUTPUT3_CS（HH）,V,0.65,0.85,0.8,PASS,0.48,2026-05-23 23:21:44
HSD_OUTPUT4（LL）,V,2.6,3.0,2.958,PASS,0.97,2026-05-23 23:21:45
HSD_OUTPUT4（LH）,V,0.0,0.3,0.0,PASS,0.99,2026-05-23 23:21:46
HSD_OUTPUT4_CS（LH）,V,0.0,0.05,0.004,PASS,0.06,2026-05-23 23:21:46
HSD_OUTPUT4（HH）,V,11.0,13.0,11.503,PASS,1.46,2026-05-23 23:21:48
HSD_OUTPUT4_CS（HH）,V,0.35,0.5,0.424,PASS,1.16,2026-05-23 23:21:49
HSD_OUTPUT5（L）,V,0.0,0.3,0.0,PASS,1.09,2026-05-23 23:21:50
HSD_OUTPUT5_CS（L）,V,0.0,0.05,0.006,PASS,0.04,2026-05-23 23:21:50
HSD_OUTPUT5（H）,V,11.0,13.0,11.111,PASS,1.11,2026-05-23 23:21:51
HSD_OUTPUT5_CS（H）,V,0.65,0.85,0.805,PASS,0.59,2026-05-23 23:21:52
HSD_OUTPUT6（L）,V,0.0,0.3,0.0,PASS,0.60,2026-05-23 23:21:52
HSD_OUTPUT6_CS（L）,V,0.0,0.05,0.006,PASS,0.05,2026-05-23 23:21:52
HSD_OUTPUT6（H）,V,11.0,13.0,11.551,PASS,1.10,2026-05-23 23:21:53
HSD_OUTPUT6_CS（H）,V,0.35,0.5,0.431,PASS,0.63,2026-05-23 23:21:54
HSD_OUTPUT7（L）,V,0.0,0.1,0.0,PASS,0.58,2026-05-23 23:21:55
HSD_OUTPUT7（H）,V,11.0,13.0,11.097,PASS,1.14,2026-05-23 23:21:56
HSD_OUTPUT7_CS（H）,V,0.7,0.9,0.8,PASS,0.61,2026-05-23 23:21:56
HSD_OUTPUT8（L）,V,0.0,0.1,0.0,PASS,0.61,2026-05-23 23:21:57
HSD_OUTPUT8（H）,V,11.0,13.0,11.591,PASS,1.11,2026-05-23 23:21:58
HSD_OUTPUT8_CS（H）,V,0.35,0.5,0.429,PASS,0.60,2026-05-23 23:21:59
LSD_OUTPUT1（L）,V,2.6,3.0,2.96,PASS,1.00,2026-05-23 23:22:00
LSD_OUTPUT1（H）,V,0.0,0.3,0.013,PASS,2.74,2026-05-23 23:22:02
LSD_OUTPUT2（L）,V,2.6,3.0,2.967,PASS,0.99,2026-05-23 23:22:03
LSD_OUTPUT2（H）,V,0.0,0.3,0.026,PASS,2.40,2026-05-23 23:22:06
LSD_OUTPUT3（L）,V,2.6,3.0,2.947,PASS,1.01,2026-05-23 23:22:07
LSD_OUTPUT3（H）,V,0.0,0.3,0.039,PASS,2.70,2026-05-23 23:22:10
LSD_OUTPUT4（L）,V,2.6,3.0,2.967,PASS,0.96,2026-05-23 23:22:10
LSD_OUTPUT4（H）,V,0.0,0.3,0.019,PASS,2.72,2026-05-23 23:22:13
@高压源控制-100V,V,99.0,101.0,100.0704,PASS,8.27,2026-05-23 23:22:21
高压1测试-100V,V,99.0,101.0,100.153,PASS,0.09,2026-05-23 23:22:22
高压2测试-100V,V,99.0,101.0,100.077,PASS,0.07,2026-05-23 23:22:22
高压3测试-100V,V,99.0,101.0,99.583,PASS,0.05,2026-05-23 23:22:22
@高压源控制-750V,V,749.0,751.0,750.0005,PASS,4.06,2026-05-23 23:22:26
高压1测试-750V,V,749.0,751.0,749.971,PASS,0.08,2026-05-23 23:22:26
高压2测试-750V,V,749.0,751.0,749.819,PASS,0.05,2026-05-23 23:22:26
高压3测试-750V,V,749.0,751.0,749.287,PASS,0.07,2026-05-23 23:22:26
@高压源控制-650V,V,649.0,651.0,650.0161,PASS,4.26,2026-05-23 23:22:30
绝缘采集测试-正极1MΩ,KΩ,800.0,1200.0,1002.2kΩ,PASS,67.67,2026-05-23 23:23:38
绝缘采集测试-负极30KΩ,KΩ,25.0,35.0,30.7kΩ,PASS,0.05,2026-05-23 23:23:38
@高压源控制-0V,V,0.0,1.0,0.4204,PASS,4.57,2026-05-23 23:23:42
快充口绝缘阻抗-100KΩ,Ω,80000.0,120000.0,92731.0,PASS,3.12,2026-05-23 23:23:46
快充口绝缘阻抗-500KΩ,Ω,425000.0,575000.0,462272.0,PASS,2.68,2026-05-23 23:23:48
第一路负极粘连检测-无效,V,4.9,5.02,4.995,PASS,3.06,2026-05-23 23:23:51
第一路负极粘连检测-有效,V,1.8,2.0,1.91,PASS,3.67,2026-05-23 23:23:55
第二路负极粘连检测-无效,V,4.9,5.02,4.999,PASS,3.05,2026-05-23 23:23:58
第二路负极粘连检测-有效,V,1.8,2.0,1.914,PASS,3.68,2026-05-23 23:24:02
CA550输出-2.5V,V,2.49,2.51,2.5,PASS,3.75,2026-05-23 23:24:06
HALL电流采集（2.5V）,V,2.4,2.6,2.499,PASS,1.56,2026-05-23 23:24:07
CA550输出-5V,V,4.99,5.01,5.0,PASS,11.42,2026-05-23 23:24:18
HALL电流采集（5V）,V,4.9,5.1,4.993,PASS,0.05,2026-05-23 23:24:19
CA550输出-0V,V,-0.01,0.01,0.0,PASS,7.58,2026-05-23 23:24:26
HALL电流采集（0V）,V,-0.1,0.1,0.0,PASS,0.04,2026-05-23 23:24:26
CA550输出-OFF,V,-0.01,0.01,0.0,PASS,6.27,2026-05-23 23:24:32
EEPROM测试,NULL,测试通过,--,测试通过,PASS,11.37,2026-05-23 23:24:44
1模拟电池输出-2.5V,V,44.946,45.054,45.0,PASS,5.40,2026-05-23 23:24:49
2模拟电池输出-2.5V,V,44.946,45.054,45.0,PASS,5.41,2026-05-23 23:24:55
3模拟电池输出-2.5V,V,44.946,45.054,45.0,PASS,5.38,2026-05-23 23:25:00
单体电压测试准备,NULL,--,--,OK,PASS,5.01,2026-05-23 23:25:05
节点配置,NULL,--,--,0.0,PASS,66.99,2026-05-23 23:26:12
单体电压读取_01,V,2.497,2.503,2.5,PASS,0.05,2026-05-23 23:26:12
单体电压读取_02,V,2.497,2.503,2.5,PASS,0.05,2026-05-23 23:26:12
单体电压读取_03,V,2.497,2.503,2.5,PASS,0.04,2026-05-23 23:26:12
单体电压读取_04,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:12
单体电压读取_05,V,2.497,2.503,2.5,PASS,0.04,2026-05-23 23:26:12
单体电压读取_06,V,2.497,2.503,2.5,PASS,0.03,2026-05-23 23:26:12
单体电压读取_07,V,2.497,2.503,2.499,PASS,0.06,2026-05-23 23:26:12
单体电压读取_08,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:12
单体电压读取_09,V,2.497,2.503,2.5,PASS,0.06,2026-05-23 23:26:12
单体电压读取_10,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:12
单体电压读取_11,V,2.497,2.503,2.5,PASS,0.06,2026-05-23 23:26:13
单体电压读取_12,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:13
单体电压读取_13,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:13
单体电压读取_14,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:13
单体电压读取_15,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:13
单体电压读取_16,V,2.497,2.503,2.499,PASS,0.05,2026-05-23 23:26:13
单体电压读取_17,V,2.497,2.503,2.5,PASS,0.06,2026-05-23 23:26:13
单体电压读取_18,V,2.497,2.503,2.5,PASS,0.05,2026-05-23 23:26:13
单体电压读取_19,V,2.497,2.503,2.5,PASS,0.05,2026-05-23 23:26:13
单体电压读取_20,V,2.497,2.503,2.5,PASS,0.05,2026-05-23 23:26:13
